node,bin,bin_start_ms,bin_end_ms,rate_pkts_per_s,kind
fd00::205:5:5:5,422,422000,423000,1.0,server_sent
fd00::205:5:5:5,435,435000,436000,1.0,server_sent
fd00::205:5:5:5,445,445000,446000,1.0,server_sent
fd00::205:5:5:5,453,453000,454000,1.0,server_sent
fd00::205:5:5:5,466,466000,467000,1.0,server_sent
fd00::205:5:5:5,475,475000,476000,1.0,server_sent
fd00::205:5:5:5,487,487000,488000,1.0,server_sent
fd00::205:5:5:5,496,496000,497000,1.0,server_sent
fd00::205:5:5:5,507,507000,508000,1.0,server_sent
fd00::205:5:5:5,519,519000,520000,1.0,server_sent
fd00::205:5:5:5,529,529000,530000,1.0,server_sent
fd00::205:5:5:5,542,542000,543000,2.0,server_sent
fd00::205:5:5:5,551,551000,552000,1.0,server_sent
fd00::205:5:5:5,562,562000,563000,1.0,server_sent
fd00::205:5:5:5,573,573000,574000,1.0,server_sent
fd00::205:5:5:5,588,588000,589000,1.0,server_sent
fd00::205:5:5:5,597,597000,598000,1.0,server_sent
fd00::205:5:5:5,615,615000,616000,2.0,server_sent
fd00::205:5:5:5,745,745000,746000,13.0,server_sent
fd00::205:5:5:5,755,755000,756000,1.0,server_sent
fd00::205:5:5:5,766,766000,767000,1.0,server_sent
fd00::205:5:5:5,777,777000,778000,1.0,server_sent
fd00::205:5:5:5,788,788000,789000,1.0,server_sent
fd00::205:5:5:5,798,798000,799000,1.0,server_sent
fd00::205:5:5:5,815,815000,816000,2.0,server_sent
fd00::205:5:5:5,820,820000,821000,1.0,server_sent
fd00::205:5:5:5,831,831000,832000,1.0,server_sent
fd00::205:5:5:5,843,843000,844000,1.0,server_sent
fd00::205:5:5:5,853,853000,854000,1.0,server_sent
fd00::205:5:5:5,863,863000,864000,1.0,server_sent
fd00::205:5:5:5,874,874000,875000,1.0,server_sent
fd00::205:5:5:5,885,885000,886000,1.0,server_sent
fd00::205:5:5:5,896,896000,897000,1.0,server_sent
fd00::205:5:5:5,906,906000,907000,1.0,server_sent
fd00::205:5:5:5,918,918000,919000,1.0,server_sent
fd00::205:5:5:5,928,928000,929000,1.0,server_sent
fd00::205:5:5:5,939,939000,940000,1.0,server_sent
fd00::205:5:5:5,952,952000,953000,2.0,server_sent
fd00::205:5:5:5,961,961000,962000,1.0,server_sent
fd00::205:5:5:5,985,985000,986000,2.0,server_sent
fd00::205:5:5:5,3367,3367000,3368000,238.0,server_sent
fd00::205:5:5:5,3379,3379000,3380000,1.0,server_sent
fd00::205:5:5:5,3389,3389000,3390000,1.0,server_sent
fd00::205:5:5:5,3399,3399000,3400000,1.0,server_sent
fd00::205:5:5:5,3416,3416000,3417000,2.0,server_sent
fd00::205:5:5:5,3424,3424000,3425000,1.0,server_sent
fd00::205:5:5:5,3435,3435000,3436000,1.0,server_sent
fd00::205:5:5:5,3443,3443000,3444000,1.0,server_sent
fd00::205:5:5:5,3455,3455000,3456000,1.0,server_sent
fd00::205:5:5:5,3465,3465000,3466000,1.0,server_sent
fd00::205:5:5:5,3475,3475000,3476000,1.0,server_sent
fd00::205:5:5:5,3489,3489000,3490000,1.0,server_sent
fd00::205:5:5:5,3498,3498000,3499000,1.0,server_sent
fd00::205:5:5:5,3518,3518000,3519000,2.0,server_sent
fd00::205:5:5:5,3524,3524000,3525000,1.0,server_sent
fd00::205:5:5:5,3532,3532000,3533000,1.0,server_sent
fd00::205:5:5:5,3543,3543000,3544000,1.0,server_sent
fd00::205:5:5:5,3550,3550000,3551000,1.0,server_sent
fd00::205:5:5:5,3566,3566000,3567000,1.0,server_sent
fd00::205:5:5:5,3574,3574000,3575000,1.0,server_sent
fd00::205:5:5:5,3585,3585000,3586000,1.0,server_sent
fd00::205:5:5:5,3594,3594000,3595000,1.0,server_sent
fd00::206:6:6:6,43,43000,44000,0.0,server_sent
fd00::206:6:6:6,54,54000,55000,1.0,server_sent
fd00::206:6:6:6,65,65000,66000,1.0,server_sent
fd00::206:6:6:6,76,76000,77000,1.0,server_sent
fd00::206:6:6:6,87,87000,88000,1.0,server_sent
fd00::206:6:6:6,98,98000,99000,1.0,server_sent
fd00::206:6:6:6,109,109000,110000,1.0,server_sent
fd00::206:6:6:6,122,122000,123000,2.0,server_sent
fd00::206:6:6:6,133,133000,134000,1.0,server_sent
fd00::206:6:6:6,142,142000,143000,1.0,server_sent
fd00::206:6:6:6,158,158000,159000,1.0,server_sent
fd00::206:6:6:6,163,163000,164000,1.0,server_sent
fd00::206:6:6:6,178,178000,179000,1.0,server_sent
fd00::206:6:6:6,185,185000,186000,1.0,server_sent
fd00::206:6:6:6,196,196000,197000,1.0,server_sent
fd00::206:6:6:6,209,209000,210000,1.0,server_sent
fd00::206:6:6:6,218,218000,219000,1.0,server_sent
fd00::206:6:6:6,229,229000,230000,1.0,server_sent
fd00::206:6:6:6,240,240000,241000,2.0,server_sent
fd00::206:6:6:6,255,255000,256000,1.0,server_sent
fd00::206:6:6:6,262,262000,263000,1.0,server_sent
fd00::206:6:6:6,273,273000,274000,1.0,server_sent
fd00::206:6:6:6,284,284000,285000,1.0,server_sent
fd00::206:6:6:6,295,295000,296000,1.0,server_sent
